season,week,away,home,stadium,temperature,humidity,wind_speed,wind_direction,condition,surface,ou,home_spread,away_score,home_score,off,def,quarter,minutes,seconds,offense_score,defense_score,timeouts_offense,timeouts_defense,down,yards_to_go,yards_from_own_goal,points,penalty,fumble,block,play_id,kicker_id,kicker,distance,made
2012,3,NYG,CAR,Bank of America Stadium,75,56,3,WSW,Partly Cloudy,Grass,50,-2.5,36,7,NYG,CAR,2,3,17,17,0,3,3,4,9,69,3,0,0,0,472726,2886,Lawrence Tynes,49,1
2012,3,NYG,CAR,Bank of America Stadium,75,56,3,WSW,Partly Cloudy,Grass,50,-2.5,36,7,NYG,CAR,3,14,11,20,0,3,3,4,3,88,3,0,0,0,472745,2886,Lawrence Tynes,30,1
2012,3,NYG,CAR,Bank of America Stadium,75,56,3,WSW,Partly Cloudy,Grass,50,-2.5,36,7,NYG,CAR,3,0,53,23,7,3,3,4,2,82,3,0,0,0,472771,2886,Lawrence Tynes,36,1
2012,3,NYG,CAR,Bank of America Stadium,75,56,3,WSW,Partly Cloudy,Grass,50,-2.5,36,7,NYG,CAR,4,1,13,33,7,2,3,4,9,91,3,0,0,0,472809,2886,Lawrence Tynes,27,1
2012,3,STL,CHI,Soldier Field,56,42,10,NW,Partly Cloudy,Grass,44.5,-7,6,23,CHI,STL,1,10,46,0,0,2,3,4,7,64,3,0,0,0,472829,2820,Robbie Gould,54,1
2012,3,STL,CHI,Soldier Field,56,42,10,NW,Partly Cloudy,Grass,44.5,-7,6,23,STL,CHI,2,0,27,0,10,2,1,4,10,63,3,0,0,0,472895,4537,Greg Zuerlein,56,1
2012,3,STL,CHI,Soldier Field,56,42,10,NW,Partly Cloudy,Grass,44.5,-7,6,23,STL,CHI,3,6,19,3,10,3,3,4,9,72,3,0,0,0,472919,4537,Greg Zuerlein,46,1
2012,3,STL,CHI,Soldier Field,56,42,10,NW,Partly Cloudy,Grass,44.5,-7,6,23,CHI,STL,4,9,49,10,6,3,3,4,4,96,3,0,0,0,472945,2820,Robbie Gould,22,1
2012,3,STL,CHI,Soldier Field,56,42,10,NW,Partly Cloudy,Grass,44.5,-7,6,23,CHI,STL,4,2,23,20,6,1,0,4,10,81,3,0,0,0,472969,2820,Robbie Gould,37,1
2012,3,BUF,CLE,Cleveland Browns Stadium,53,79,9,SW,Rain,Grass,43,3,24,14,BUF,CLE,3,10,42,14,7,3,3,4,9,81,3,0,0,0,473069,2846,Rian Lindell,37,1
2012,3,JAC,IND,Lucas Oil Stadium,59,46,10,WNW,Partly Cloudy,AstroTurf,42,-3,22,17,JAC,IND,1,7,19,0,0,2,2,4,10,74,3,0,0,0,473159,2874,Josh Scobee,44,1
2012,3,JAC,IND,Lucas Oil Stadium,59,46,10,WNW,Partly Cloudy,AstroTurf,42,-3,22,17,JAC,IND,3,3,0,10,14,3,3,4,4,71,3,0,0,0,473252,2874,Josh Scobee,47,1
2012,3,JAC,IND,Lucas Oil Stadium,59,46,10,WNW,Partly Cloudy,AstroTurf,42,-3,22,17,JAC,IND,4,11,5,13,14,3,2,4,8,92,3,0,0,0,473273,2874,Josh Scobee,26,1
2012,3,JAC,IND,Lucas Oil Stadium,59,46,10,WNW,Partly Cloudy,AstroTurf,42,-3,22,17,IND,JAC,4,4,45,14,16,2,3,4,6,82,0,0,0,0,473287,2888,Adam Vinatieri,36,0
2012,3,JAC,IND,Lucas Oil Stadium,59,46,10,WNW,Partly Cloudy,AstroTurf,42,-3,22,17,IND,JAC,4,1,1,14,16,0,0,4,1,81,3,0,0,0,473307,2888,Adam Vinatieri,37,1
2012,3,TB,DAL,Cowboys Stadium,,,,,Closed Roof,AstroTurf,46.5,-7,10,16,DAL,TB,2,2,53,7,7,3,3,4,11,87,3,0,0,0,473385,4452,Dan Bailey,32,1
2012,3,TB,DAL,Cowboys Stadium,,,,,Closed Roof,AstroTurf,46.5,-7,10,16,DAL,TB,4,11,14,10,7,3,3,4,6,92,3,0,0,0,473446,4452,Dan Bailey,26,1
2012,3,TB,DAL,Cowboys Stadium,,,,,Closed Roof,AstroTurf,46.5,-7,10,16,DAL,TB,4,2,47,13,7,2,3,4,4,96,3,0,0,0,473466,4452,Dan Bailey,22,1
2012,3,TB,DAL,Cowboys Stadium,,,,,Closed Roof,AstroTurf,46.5,-7,10,16,TB,DAL,4,0,44,7,16,2,1,4,3,90,3,0,0,0,473478,2779,Connor Barth,28,1
2012,3,NYJ,MIA,Sun Life Stadium,83,76,4,NNW,Mostly Cloudy,Grass,40,2.5,23,20,MIA,NYJ,2,8,31,7,0,1,3,4,2,97,3,0,0,0,473536,2795,Dan Carpenter,21,1
2012,3,NYJ,MIA,Sun Life Stadium,83,76,4,NNW,Mostly Cloudy,Grass,40,2.5,23,20,NYJ,MIA,2,1,55,0,10,3,1,4,4,85,3,0,0,0,473554,2816,Nick Folk,33,1
2012,3,NYJ,MIA,Sun Life Stadium,83,76,4,NNW,Mostly Cloudy,Grass,40,2.5,23,20,NYJ,MIA,4,13,35,10,17,2,3,4,2,98,3,0,0,0,473605,2816,Nick Folk,20,1
2012,3,NYJ,MIA,Sun Life Stadium,83,76,4,NNW,Mostly Cloudy,Grass,40,2.5,23,20,MIA,NYJ,4,10,48,17,13,3,2,4,8,71,0,0,0,0,473616,2795,Dan Carpenter,47,0
2012,3,NYJ,MIA,Sun Life Stadium,83,76,4,NNW,Mostly Cloudy,Grass,40,2.5,23,20,MIA,NYJ,4,0,21,17,20,3,1,4,10,77,3,0,0,0,473658,2795,Dan Carpenter,41,1
2012,3,NYJ,MIA,Sun Life Stadium,83,76,4,NNW,Mostly Cloudy,Grass,40,2.5,23,20,MIA,NYJ,5,8,0,20,20,2,1,4,5,70,0,0,0,0,473680,2795,Dan Carpenter,48,0
2012,3,NYJ,MIA,Sun Life Stadium,83,76,4,NNW,Mostly Cloudy,Grass,40,2.5,23,20,NYJ,MIA,5,6,4,20,20,1,1,3,7,85,3,0,0,0,473685,2816,Nick Folk,33,1
2012,3,CIN,WAS,FedEx Field,65,40,6,N,Sunny,Grass,49,-3,38,31,CIN,WAS,2,4,42,14,7,3,3,4,3,71,3,0,0,0,473753,2861,Mike Nugent,47,1
2012,3,CIN,WAS,FedEx Field,65,40,6,N,Sunny,Grass,49,-3,38,31,WAS,CIN,2,0,36,7,24,2,2,4,3,82,3,0,0,0,473769,2802,Billy Cundiff,36,1
2012,3,KC,NO,Mercedes-Benz Superdome,84,,,,Dome,UBU Speed Series S5M,53,-8.5,27,24,KC,NO,1,4,56,0,7,3,3,4,5,94,3,0,0,0,473884,2880,Ryan Succop,25,1
2012,3,KC,NO,Mercedes-Benz Superdome,84,,,,Dome,UBU Speed Series S5M,53,-8.5,27,24,NO,KC,2,15,0,7,3,3,3,4,2,78,3,0,0,0,473895,2829,Garrett Hartley,40,1
2012,3,KC,NO,Mercedes-Benz Superdome,84,,,,Dome,UBU Speed Series S5M,53,-8.5,27,24,KC,NO,2,4,46,3,10,3,3,4,7,73,3,0,0,0,473922,2880,Ryan Succop,45,1
2012,3,KC,NO,Mercedes-Benz Superdome,84,,,,Dome,UBU Speed Series S5M,53,-8.5,27,24,NO,KC,2,0,51,10,6,3,2,4,18,80,0,0,0,0,473934,2829,Garrett Hartley,38,0
2012,3,KC,NO,Mercedes-Benz Superdome,84,,,,Dome,UBU Speed Series S5M,53,-8.5,27,24,KC,NO,4,13,45,13,24,3,3,4,13,84,3,0,0,0,473987,2880,Ryan Succop,34,1
2012,3,KC,NO,Mercedes-Benz Superdome,84,,,,Dome,UBU Speed Series S5M,53,-8.5,27,24,KC,NO,4,9,16,16,24,2,3,4,15,80,3,0,0,0,474004,2880,Ryan Succop,38,1
2012,3,KC,NO,Mercedes-Benz Superdome,84,,,,Dome,UBU Speed Series S5M,53,-8.5,27,24,KC,NO,4,0,8,21,24,0,2,3,7,75,3,0,0,0,474030,2880,Ryan Succop,43,1
2012,3,KC,NO,Mercedes-Benz Superdome,84,,,,Dome,UBU Speed Series S5M,53,-8.5,27,24,KC,NO,5,6,32,24,24,2,3,3,6,87,3,0,0,0,474057,2880,Ryan Succop,31,1
2012,3,DET,TEN,LP Field,68,32,5,E,Sunny,Grass,47,3.5,41,44,DET,TEN,1,11,43,0,0,3,3,4,2,71,3,0,0,0,474067,2828,Jason Hanson,47,1
2012,3,DET,TEN,LP Field,68,32,5,E,Sunny,Grass,47,3.5,41,44,DET,TEN,1,6,41,3,0,3,3,4,3,66,3,0,0,0,474080,2828,Jason Hanson,53,1
2012,3,DET,TEN,LP Field,68,32,5,E,Sunny,Grass,47,3.5,41,44,TEN,DET,1,2,7,0,6,3,3,4,5,87,3,0,0,0,474091,2782,Rob Bironas,31,1
2012,3,DET,TEN,LP Field,68,32,5,E,Sunny,Grass,47,3.5,41,44,DET,TEN,2,6,35,6,17,2,3,4,3,85,3,0,0,0,474120,2828,Jason Hanson,33,1
2012,3,DET,TEN,LP Field,68,32,5,E,Sunny,Grass,47,3.5,41,44,TEN,DET,2,0,3,17,9,1,1,4,5,80,3,0,0,0,474141,2782,Rob Bironas,38,1
2012,3,DET,TEN,LP Field,68,32,5,E,Sunny,Grass,47,3.5,41,44,TEN,DET,3,9,36,20,9,3,3,4,2,77,0,0,0,0,474157,2782,Rob Bironas,41,0
2012,3,DET,TEN,LP Field,68,32,5,E,Sunny,Grass,47,3.5,41,44,TEN,DET,3,2,24,20,16,3,3,4,5,70,0,0,0,0,474176,2782,Rob Bironas,48,0
2012,3,DET,TEN,LP Field,68,32,5,E,Sunny,Grass,47,3.5,41,44,DET,TEN,4,12,44,16,20,3,3,4,8,92,3,0,0,0,474187,2828,Jason Hanson,26,1
2012,3,DET,TEN,LP Field,68,32,5,E,Sunny,Grass,47,3.5,41,44,TEN,DET,5,10,41,41,41,1,3,4,2,92,3,0,0,0,474251,2782,Rob Bironas,26,1
2012,3,SF,MIN,Mall of America Field at HHH Metrodome,67,,,,Dome,UBU Speed Series S5M,43,7,13,24,SF,MIN,2,12,17,0,7,3,3,4,1,89,3,0,0,0,474306,2772,David Akers,29,1
2012,3,SF,MIN,Mall of America Field at HHH Metrodome,67,,,,Dome,UBU Speed Series S5M,43,7,13,24,SF,MIN,2,1,0,3,14,2,2,4,2,75,0,0,0,1,474332,2772,David Akers,43,0
2012,3,SF,MIN,Mall of America Field at HHH Metrodome,67,,,,Dome,UBU Speed Series S5M,43,7,13,24,MIN,SF,2,0,4,14,3,0,1,3,5,66,3,0,0,0,474341,4512,Blair Walsh,52,1
2012,3,SF,MIN,Mall of America Field at HHH Metrodome,67,,,,Dome,UBU Speed Series S5M,43,7,13,24,SF,MIN,3,12,50,3,17,3,3,4,7,89,3,0,0,0,474347,2772,David Akers,29,1
2012,3,PHI,ARI,University of Phoenix Stadium,,,,,,Grass,43.5,3.5,6,27,ARI,PHI,1,10,43,0,0,3,3,4,18,71,3,0,0,0,474435,2815,Jay Feely,47,1
2012,3,PHI,ARI,University of Phoenix Stadium,,,,,,Grass,43.5,3.5,6,27,PHI,ARI,3,5,11,0,24,0,3,4,5,82,3,0,0,0,474524,4349,Alex Henery,36,1
2012,3,PHI,ARI,University of Phoenix Stadium,,,,,,Grass,43.5,3.5,6,27,PHI,ARI,3,0,6,3,24,0,3,4,5,78,3,0,0,0,474537,4349,Alex Henery,40,1
2012,3,PHI,ARI,University of Phoenix Stadium,,,,,,Grass,43.5,3.5,6,27,ARI,PHI,4,3,57,24,6,2,0,4,8,91,3,0,0,0,474565,2815,Jay Feely,27,1
2012,3,ATL,SD,Qualcomm Stadium,82,52,13,WSW,Sunny,Grass,47.5,-3,27,3,SD,ATL,3,11,14,0,20,3,3,4,10,77,3,0,0,0,474670,2842,Nate Kaeding,41,1
2012,3,HOU,DEN,Sports Authority Field at Mile High,84,10,13,NW,Partly Sunny,Grass,46,2,31,25,DEN,HOU,1,8,45,2,0,3,3,4,4,86,3,0,0,0,474746,2866,Matt Prater,32,1
2012,3,HOU,DEN,Sports Authority Field at Mile High,84,10,13,NW,Partly Sunny,Grass,46,2,31,25,DEN,HOU,2,5,48,5,21,2,3,4,5,95,3,0,0,0,474797,2866,Matt Prater,23,1
2012,3,HOU,DEN,Sports Authority Field at Mile High,84,10,13,NW,Partly Sunny,Grass,46,2,31,25,DEN,HOU,2,0,6,8,21,0,1,2,4,65,3,0,0,0,474820,2866,Matt Prater,53,1
2012,3,HOU,DEN,Sports Authority Field at Mile High,84,10,13,NW,Partly Sunny,Grass,46,2,31,25,HOU,DEN,3,9,16,21,11,3,3,4,12,77,3,0,0,0,474839,2822,Shayne Graham,41,1
2012,3,PIT,OAK,O.co Coliseum Oakland,69,53,10,WNW,Cloudy,Grass,44.5,4,31,34,PIT,OAK,2,0,2,14,14,0,2,4,1,84,3,0,0,0,474998,2881,Shaun Suisham,33,1
2012,3,PIT,OAK,O.co Coliseum Oakland,69,53,10,WNW,Cloudy,Grass,44.5,4,31,34,OAK,PIT,4,6,34,28,31,3,3,4,4,86,3,0,0,0,475062,2839,Sebastian Janikowski,32,1
2012,3,PIT,OAK,O.co Coliseum Oakland,69,53,10,WNW,Cloudy,Grass,44.5,4,31,34,OAK,PIT,4,0,3,31,31,1,1,3,10,74,3,0,0,0,475081,2839,Sebastian Janikowski,43,1
2012,3,NE,BAL,M&T Bank Stadium,67,39,5,NW,Partly Cloudy,MomentumTurf,49.5,-3,30,31,NE,BAL,1,7,52,0,0,3,3,4,9,81,3,0,0,0,475099,2819,Stephen Gostkowski,37,1
2012,3,NE,BAL,M&T Bank Stadium,67,39,5,NW,Partly Cloudy,MomentumTurf,49.5,-3,30,31,NE,BAL,1,1,22,10,0,3,2,4,12,69,3,0,0,0,475122,2819,Stephen Gostkowski,49,1
2012,3,NE,BAL,M&T Bank Stadium,67,39,5,NW,Partly Cloudy,MomentumTurf,49.5,-3,30,31,NE,BAL,4,14,19,27,21,3,3,4,2,98,3,0,0,0,475222,2819,Stephen Gostkowski,20,1
2012,3,NE,BAL,M&T Bank Stadium,67,39,5,NW,Partly Cloudy,MomentumTurf,49.5,-3,30,31,BAL,NE,4,0,2,28,30,0,1,2,9,91,3,0,0,0,475269,51737,Justin Tucker,27,1
2012,3,GB,SEA,CenturyLink Field,67,49,3,NW,Sunny,FieldTurf,47,3,12,14,GB,SEA,3,8,11,0,7,3,3,4,5,90,3,0,0,0,475360,2801,Mason Crosby,29,1
2012,3,GB,SEA,CenturyLink Field,67,49,3,NW,Sunny,FieldTurf,47,3,12,14,GB,SEA,3,1,18,3,7,3,2,4,3,78,3,0,0,0,475379,2801,Mason Crosby,40,1
2012,4,CLE,BAL,M&T Bank Stadium,77,64,5,E,Rain,MomentumTurf,43.5,-12,16,23,BAL,CLE,2,10,8,6,0,3,3,4,7,73,3,0,0,0,475487,51737,Justin Tucker,45,1
2012,4,CLE,BAL,M&T Bank Stadium,77,64,5,E,Rain,MomentumTurf,43.5,-12,16,23,CLE,BAL,3,7,2,7,16,3,3,4,8,67,3,0,0,0,475550,2806,Phil Dawson,51,1
2012,4,CLE,BAL,M&T Bank Stadium,77,64,5,E,Rain,MomentumTurf,43.5,-12,16,23,BAL,CLE,3,2,13,16,10,3,3,4,21,71,0,0,0,0,475563,51737,Justin Tucker,47,0
2012,4,CLE,BAL,M&T Bank Stadium,77,64,5,E,Rain,MomentumTurf,43.5,-12,16,23,CLE,BAL,4,12,16,10,23,3,3,4,11,68,3,0,0,0,475578,2806,Phil Dawson,50,1
2012,4,CLE,BAL,M&T Bank Stadium,77,64,5,E,Rain,MomentumTurf,43.5,-12,16,23,CLE,BAL,4,4,38,13,23,3,3,4,14,66,3,0,0,0,475600,2806,Phil Dawson,52,1
2012,4,NE,BUF,Ralph Wilson Stadium,58,72,7,N,Partly Cloudy,A Turf Titan,48.5,4,52,28,NE,BUF,2,11,21,7,0,2,3,4,11,69,0,0,0,0,475667,2819,Stephen Gostkowski,49,0
2012,4,NE,BUF,Ralph Wilson Stadium,58,72,7,N,Partly Cloudy,A Turf Titan,48.5,4,52,28,NE,BUF,2,5,46,7,7,1,3,4,1,76,0,0,0,0,475687,2819,Stephen Gostkowski,42,0
2012,4,NE,BUF,Ralph Wilson Stadium,58,72,7,N,Partly Cloudy,A Turf Titan,48.5,4,52,28,NE,BUF,4,2,0,49,28,3,0,4,3,88,3,0,0,0,475799,2819,Stephen Gostkowski,30,1
2012,4,SD,KC,Arrowhead Stadium,67,54,0,CALM,Cloudy,Grass,44.5,1,37,20,SD,KC,1,6,29,7,0,2,3,4,1,94,3,0,0,0,475826,2860,Nick Novak,24,1
2012,4,SD,KC,Arrowhead Stadium,67,54,0,CALM,Cloudy,Grass,44.5,1,37,20,SD,KC,2,8,13,17,0,1,3,4,1,71,3,0,0,0,475859,2860,Nick Novak,47,1
2012,4,SD,KC,Arrowhead Stadium,67,54,0,CALM,Cloudy,Grass,44.5,1,37,20,SD,KC,4,2,0,34,20,1,0,4,1,73,3,0,0,0,475962,2860,Nick Novak,45,1
2012,4,CAR,ATL,Georgia Dome,,,,,Dome,FieldTurf,48.5,-7,28,30,ATL,CAR,2,13,16,7,7,3,3,4,14,77,3,0,0,0,476019,2791,Matt Bryant,41,1
2012,4,CAR,ATL,Georgia Dome,,,,,Dome,FieldTurf,48.5,-7,28,30,ATL,CAR,4,5,0,24,28,3,1,4,12,85,3,0,0,0,476119,2791,Matt Bryant,33,1
2012,4,CAR,ATL,Georgia Dome,,,,,Dome,FieldTurf,48.5,-7,28,30,ATL,CAR,4,0,10,27,28,0,0,1,10,78,3,0,0,0,476141,2791,Matt Bryant,40,1
2012,4,SF,NYJ,MetLife Stadium,67,50,4,WNW,Partly Cloudy,FieldTurf,41,4,34,0,SF,NYJ,2,7,28,7,0,2,3,4,18,63,0,0,0,0,476194,2772,David Akers,55,0
2012,4,SF,NYJ,MetLife Stadium,67,50,4,WNW,Partly Cloudy,FieldTurf,41,4,34,0,SF,NYJ,2,0,2,7,0,0,1,2,7,82,3,0,0,0,476217,2772,David Akers,36,1
2012,4,SF,NYJ,MetLife Stadium,67,50,4,WNW,Partly Cloudy,FieldTurf,41,4,34,0,SF,NYJ,3,11,17,10,0,3,3,4,3,78,0,0,0,0,476227,2772,David Akers,40,0
2012,4,SF,NYJ,MetLife Stadium,67,50,4,WNW,Partly Cloudy,FieldTurf,41,4,34,0,SF,NYJ,4,8,27,24,0,2,3,4,1,78,3,0,0,0,476273,2772,David Akers,40,1
2012,4,MIN,DET,Ford Field,68,,,,Dome,FieldTurf,49,-4,20,13,DET,MIN,1,13,10,0,7,3,3,4,8,78,3,0,0,0,476304,2828,Jason Hanson,40,1
2012,4,MIN,DET,Ford Field,68,,,,Dome,FieldTurf,49,-4,20,13,MIN,DET,1,1,21,7,3,3,3,4,4,69,3,0,0,0,476329,4512,Blair Walsh,49,1
2012,4,MIN,DET,Ford Field,68,,,,Dome,FieldTurf,49,-4,20,13,MIN,DET,2,8,14,10,3,3,3,4,9,91,3,0,0,0,476350,4512,Blair Walsh,27,1
2012,4,MIN,DET,Ford Field,68,,,,Dome,FieldTurf,49,-4,20,13,DET,MIN,2,1,50,3,13,2,3,4,13,87,3,0,0,0,476366,2828,Jason Hanson,31,1
2012,4,MIN,DET,Ford Field,68,,,,Dome,FieldTurf,49,-4,20,13,MIN,DET,4,13,19,20,6,3,3,4,6,72,0,0,0,0,476418,4512,Blair Walsh,46,0
2012,4,SEA,STL,Edward Jones Dome,,,,,Dome,AstroTurf,39,3,13,19,STL,SEA,1,5,3,0,7,3,3,4,18,60,3,0,0,0,476486,4537,Greg Zuerlein,58,1
2012,4,SEA,STL,Edward Jones Dome,,,,,Dome,AstroTurf,39,3,13,19,STL,SEA,2,0,3,10,7,0,3,3,5,70,3,0,0,0,476538,4537,Greg Zuerlein,48,1
2012,4,SEA,STL,Edward Jones Dome,,,,,Dome,AstroTurf,39,3,13,19,STL,SEA,3,13,51,13,7,3,3,4,4,58,3,0,0,0,476543,4537,Greg Zuerlein,60,1
2012,4,SEA,STL,Edward Jones Dome,,,,,Dome,AstroTurf,39,3,13,19,SEA,STL,3,4,14,7,16,3,3,4,4,88,3,0,0,0,476565,2830,Stephen Hauschka,31,1
2012,4,SEA,STL,Edward Jones Dome,,,,,Dome,AstroTurf,39,3,13,19,SEA,STL,4,13,8,10,16,3,3,4,4,88,3,0,0,0,476579,2830,Stephen Hauschka,30,1
2012,4,SEA,STL,Edward Jones Dome,,,,,Dome,AstroTurf,39,3,13,19,STL,SEA,4,6,10,16,13,3,3,4,6,94,3,0,0,0,476595,4537,Greg Zuerlein,24,1
2012,4,TEN,HOU,Reliant Stadium,71,91,15,NNW,Closed Roof,Grass,44.5,-12.5,14,38,HOU,TEN,4,5,42,28,7,3,2,4,7,86,3,0,0,0,476749,2822,Shayne Graham,33,1
2012,4,OAK,DEN,Sports Authority Field at Mile High,72,26,6,NE,Mostly Sunny,Grass,48.5,-7,6,37,OAK,DEN,1,6,51,0,7,3,3,4,5,80,3,0,0,0,476794,2839,Sebastian Janikowski,38,1
2012,4,OAK,DEN,Sports Authority Field at Mile High,72,26,6,NE,Mostly Sunny,Grass,48.5,-7,6,37,DEN,OAK,1,0,3,7,3,3,3,4,3,97,3,0,0,0,476810,2866,Matt Prater,21,1
2012,4,OAK,DEN,Sports Authority Field at Mile High,72,26,6,NE,Mostly Sunny,Grass,48.5,-7,6,37,OAK,DEN,2,0,25,3,10,3,3,4,3,94,3,0,0,0,476846,2839,Sebastian Janikowski,24,1
2012,4,OAK,DEN,Sports Authority Field at Mile High,72,26,6,NE,Mostly Sunny,Grass,48.5,-7,6,37,DEN,OAK,4,13,0,31,6,3,2,4,10,75,3,0,0,0,476902,2866,Matt Prater,43,1
2012,4,OAK,DEN,Sports Authority Field at Mile High,72,26,6,NE,Mostly Sunny,Grass,48.5,-7,6,37,DEN,OAK,4,3,48,34,6,3,1,4,7,65,3,0,0,0,476921,2866,Matt Prater,53,1
2012,4,MIA,ARI,University of Phoenix Stadium,,,,,Closed Roof,Grass,40.5,-4.5,21,24,MIA,ARI,2,13,25,0,0,2,3,4,10,86,3,0,0,0,476975,2795,Dan Carpenter,32,1
2012,4,MIA,ARI,University of Phoenix Stadium,,,,,Closed Roof,Grass,40.5,-4.5,21,24,MIA,ARI,2,0,6,10,0,1,1,1,9,91,3,0,0,0,477010,2795,Dan Carpenter,27,1
2012,4,MIA,ARI,University of Phoenix Stadium,,,,,Closed Roof,Grass,40.5,-4.5,21,24,MIA,ARI,3,12,48,13,0,2,3,4,15,67,0,0,0,0,477019,2795,Dan Carpenter,51,0
2012,4,MIA,ARI,University of Phoenix Stadium,,,,,Closed Roof,Grass,40.5,-4.5,21,24,ARI,MIA,5,8,34,21,21,3,2,4,3,72,3,0,0,0,477120,2815,Jay Feely,46,1
2012,4,CIN,JAC,EverBank Field,86,62,7,SE,Chance Rain,Grass,44.5,1,27,10,CIN,JAC,1,6,14,0,0,3,3,4,5,83,3,0,0,0,477144,2861,Mike Nugent,35,1
2012,4,CIN,JAC,EverBank Field,86,62,7,SE,Chance Rain,Grass,44.5,1,27,10,JAC,CIN,3,3,8,7,17,2,2,4,1,97,3,0,0,0,477226,2874,Josh Scobee,21,1
2012,4,CIN,JAC,EverBank Field,86,62,7,SE,Chance Rain,Grass,44.5,1,27,10,CIN,JAC,4,12,42,24,10,2,2,4,10,84,3,0,0,0,477243,2861,Mike Nugent,35,1
2012,4,WAS,TB,Raymond James Stadium,89,52,11,SSW,Sunny,Grass,46.5,-2,24,22,TB,WAS,1,4,48,0,0,3,3,4,3,68,3,0,0,0,477295,2779,Connor Barth,50,1
2012,4,WAS,TB,Raymond James Stadium,89,52,11,SSW,Sunny,Grass,46.5,-2,24,22,WAS,TB,2,12,3,7,3,2,3,4,8,77,0,0,0,0,477317,2802,Billy Cundiff,41,0
2012,4,WAS,TB,Raymond James Stadium,89,52,11,SSW,Sunny,Grass,46.5,-2,24,22,TB,WAS,2,2,0,3,21,3,2,4,7,61,3,0,0,0,477346,2779,Connor Barth,57,1
2012,4,WAS,TB,Raymond James Stadium,89,52,11,SSW,Sunny,Grass,46.5,-2,24,22,WAS,TB,2,0,2,21,6,0,1,1,10,61,0,0,0,0,477360,2802,Billy Cundiff,57,0
2012,4,WAS,TB,Raymond James Stadium,89,52,11,SSW,Sunny,Grass,46.5,-2,24,22,WAS,TB,4,12,17,21,13,3,1,4,2,87,0,0,0,0,477406,2802,Billy Cundiff,31,0
2012,4,WAS,TB,Raymond James Stadium,89,52,11,SSW,Sunny,Grass,46.5,-2,24,22,TB,WAS,4,1,47,19,21,0,1,4,4,72,3,0,0,0,477436,2779,Connor Barth,47,1
2012,4,WAS,TB,Raymond James Stadium,89,52,11,SSW,Sunny,Grass,46.5,-2,24,22,WAS,TB,4,0,7,21,22,0,0,3,8,76,3,0,0,0,477445,2802,Billy Cundiff,41,1
2012,4,NO,GB,Lambeau Field,64,58,7,E,Partly Cloudy,DD GrassMaster,53,-7.5,27,28,NO,GB,3,9,43,14,21,3,2,4,2,98,3,0,0,0,477554,2829,Garrett Hartley,20,1
2012,4,NO,GB,Lambeau Field,64,58,7,E,Partly Cloudy,DD GrassMaster,53,-7.5,27,28,NO,GB,4,13,7,24,21,3,1,4,4,91,3,0,0,0,477587,2829,Garrett Hartley,27,1
2012,4,NO,GB,Lambeau Field,64,58,7,E,Partly Cloudy,DD GrassMaster,53,-7.5,27,28,NO,GB,4,2,54,27,28,1,1,4,9,70,0,0,0,0,477623,2829,Garrett Hartley,48,0
2012,4,NYG,PHI,Lincoln Financial Field,63,59,6,W,Partly Cloudy,Grass,47,-2.5,17,19,NYG,PHI,2,0,8,0,7,0,2,4,3,94,3,0,0,0,477716,2886,Lawrence Tynes,25,1
2012,4,NYG,PHI,Lincoln Financial Field,63,59,6,W,Partly Cloudy,Grass,47,-2.5,17,19,PHI,NYG,3,9,57,7,3,3,3,4,2,98,3,0,0,0,477728,4349,Alex Henery,20,1
2012,4,NYG,PHI,Lincoln Financial Field,63,59,6,W,Partly Cloudy,Grass,47,-2.5,17,19,PHI,NYG,3,2,12,10,10,2,3,4,6,70,3,0,0,0,477747,4349,Alex Henery,48,1
2012,4,NYG,PHI,Lincoln Financial Field,63,59,6,W,Partly Cloudy,Grass,47,-2.5,17,19,PHI,NYG,4,9,29,13,10,2,2,4,6,83,3,0,0,0,477764,4349,Alex Henery,35,1
2012,4,NYG,PHI,Lincoln Financial Field,63,59,6,W,Partly Cloudy,Grass,47,-2.5,17,19,PHI,NYG,4,1,49,16,17,2,0,4,8,92,3,0,0,0,477784,4349,Alex Henery,26,1
2012,4,NYG,PHI,Lincoln Financial Field,63,59,6,W,Partly Cloudy,Grass,47,-2.5,17,19,NYG,PHI,4,0,10,17,19,0,1,3,19,64,0,0,0,0,477796,2886,Lawrence Tynes,54,0
2012,4,CHI,DAL,Cowboys Stadium,80,28,3,N,Closed Roof,AstroTurf,41.5,-3,34,18,CHI,DAL,2,4,21,0,0,1,3,4,1,75,3,0,0,0,477850,2820,Robbie Gould,43,1
2012,4,CHI,DAL,Cowboys Stadium,80,28,3,N,Closed Roof,AstroTurf,41.5,-3,34,18,DAL,CHI,3,2,14,7,24,3,3,4,6,78,3,0,0,0,477900,4452,Dan Bailey,39,1
2012,4,CHI,DAL,Cowboys Stadium,80,28,3,N,Closed Roof,AstroTurf,41.5,-3,34,18,CHI,DAL,4,11,27,24,10,3,3,4,4,96,3,0,0,0,477912,2820,Robbie Gould,21,1
2012,5,ARI,STL,Edward Jones Dome,,,,,Dome,AstroTurf,38.5,1,3,17,ARI,STL,1,3,19,0,7,3,3,4,8,83,3,0,0,0,477976,2815,Jay Feely,35,1
